Season,Name,Team,Level,Age,G,PA,AVG,BB%,K%,ISO,BABIP,wRAA,wOBA,wRC+,LD%,GB%,FB%,Pull%,Cent%,Oppo%,SwStr%,Pitches,PlayerId
2009,"Matt Matulia","CHC","AAA",25,26,43,0.15,0.06976744,0.23255814,0.2,0.17241379,-3.387533813929777,0.24419298698735792,37.79820483641561,0.13793103,0.4137931,0.44827586,0.46666667,0.26666667,0.26666667,0.13461538,156,"sa328225"
2014,"Dustin Martin","ARI","AAA",30,18,47,0.20930233,0.08510638,0.17021277,0.18604651,0.21212121,-1.8381787326560497,0.2963962288613015,70.10755421385856,0.2,0.42857143,0.37142857,0.54285714,0.14285714,0.31428571,0.1091954,174,"sa328277"
2011,"Nick Liles","SFG","AAA",23,3,13,0.41666667,0.07692308,0.23076923,0.08333333,0.55555556,0.9183190690655887,0.43484345307716954,150.09732249350373,0.44444444,0.33333333,0.22222222,0.44444444,0.11111111,0.44444444,0.11363636,44,"sa328424"
2012,"Amadeo Zazueta","SDP","AAA",26,46,121,0.1826087,0.00826446,0.15702479,0.05217391,0.21649485,-15.753385274119694,0.1917473209106316,1.5676933107339006,0.13684211,0.54736842,0.31578947,0.38,0.34,0.28,0.11282051,390,"sa328602"
2007,"J.R. Hopf","MIL","AAA",24,7,23,0.27272727,0.04347826,0.26086957,0.27272728,0.28571429,0.2880210567353956,0.35871324850165326,109.42895349729187,0.07142857,0.64285714,0.28571429,0.6,0.06666667,0.33333333,0.11235955,89,"sa328606"
2008,"J.R. Hopf","MIL","AAA",25,20,61,0.34042553,0.21311475,0.19672131,0.14893617,0.41176471,4.611548876402712,0.43130058636430835,155.72734951252474,0.11111111,0.55555556,0.33333333,0.36111111,0.27777778,0.36111111,0.06976744,258,"sa328606"
2010,"James Rapoport","STL","AAA",25,112,464,0.26715686,0.09482759,0.12284483,0.06372549,0.3048433,-13.76493539524129,0.31127601705099406,77.95554205673773,0.17151163,0.51453488,0.31395349,0.37430168,0.23184358,0.39385475,0.05814658,1651,"sa328607"
2011,"James Rapoport","STL","AAA",26,76,315,0.2519084,0.14603175,0.0984127,0.05725191,0.27631579,-9.08887573547046,0.32481973977536444,79.53725572962736,0.13596491,0.52192982,0.34210526,0.41702128,0.23829787,0.34468085,0.04676871,1176,"sa328607"
2008,"Francisco Lizarraga","LAD","AAA",22,16,52,0.30952381,0.15384615,0.21153846,0.07142857,0.41935484,1.1862847588620293,0.3717992639541626,116.81655429815198,0.16666667,0.66666667,0.16666667,0.33333333,0.42424242,0.24242424,0.16374269,171,"sa328616"
2009,"Jovanny Rosario","LAD","AAA",24,51,116,0.26415094,0.00862069,0.12931034,0.0754717,0.3,-6.477704748604014,0.2715850795540854,55.90890392108909,0.15909091,0.61363636,0.22727273,0.35714286,0.25510204,0.3877551,0.11849711,346,"sa328617"
2011,"Angel Castillo","LAA","AAA",22,5,21,0.11111111,0.0952381,0.23809524,0.05555556,0.15384615,-2.7751844645625487,0.21058879295984903,6.2790190102951575,0.07692308,0.69230769,0.23076923,0.61538462,0.07692308,0.30769231,0.14864865,74,"sa328819"
2010,"Carlos Colmenares","LAA","AAA",24,25,92,0.30232558,0.05434783,0.17391304,0.04651163,0.36619718,-2.6790718783006047,0.3119016373934953,78.36087150405487,0.16901408,0.63380282,0.1971831,0.4084507,0.21126761,0.38028169,0.05722892,332,"sa328821"
2006,"Juan Beltran","SEA","AAA",20,3,12,0.16666667,0,0.25,0.08333333,0.22222222,-1.5686807927270663,0.1822216659784317,-3.580037323913874,,,,,,,,,"sa328835"
2012,"Chih-Hsien Chiang","SEA","AAA",24,40,168,0.24528302,0.0297619,0.125,0.0754717,0.26811594,-11.86186415906697,0.26079953542674883,46.61825050772051,0.20437956,0.51824818,0.27737226,0.43661972,0.20422535,0.35915493,0.09335727,557,"sa328920"
2012,"Elio Sarmiento","TEX","AAA",26,27,97,0.2,0.07216495,0.29896907,0.07777778,0.28333333,-8.464963027402147,0.24149158659080663,34.02149514678881,0.14754098,0.54098361,0.31147541,0.40983607,0.2295082,0.36065574,0.15235457,361,"sa328997"
2007,"Elio Sarmiento","SFG","AAA",21,6,12,0.22222222,0.16666667,0.16666667,0.11111111,0.28571429,0.20434612606277056,0.36388301352659863,112.82189609741438,0.28571429,0.42857143,0.28571429,0.14285714,0.14285714,0.71428571,0.0483871,62,"sa328997"
2012,"Wilmin Rodriguez","SFG","AAA",27,18,13,0.09090909,0,0.46153846,0,0.2,-2.916598584690412,0.08262962102890015,-69.62210435430953,0.4,0.4,0.2,0.2,0.2,0.6,0.19047619,42,"sa329097"
2011,"Wilberto Ortiz","LAD","AAA",26,11,30,0.125,0.13333333,0.16666667,0.08333333,0.15789474,-2.9817960248415227,0.24681432699335032,29.51106620497014,0.16666667,0.5,0.33333333,0.42105263,0.21052632,0.36842105,0.11711712,111,"sa329326"
