Season,Name,Team,Level,Age,G,PA,AVG,BB%,K%,ISO,BABIP,wRAA,wOBA,wRC+,LD%,GB%,FB%,Pull%,Cent%,Oppo%,SwStr%,Pitches,PlayerId
2021,"Tres Barrera","WSN","AAA",26,37,138,0.22413793,0.12318841,0.21014493,0.12068966,0.26744186,-3.4051684739169503,0.30502889042391496,80.94213676800285,0.20224719,0.41573034,0.38202247,0.5,0.25555556,0.24444444,0.1342155,529,"19977"
2019,"Bryse Wilson","ATL","AAA",21,5,10,0.2,0,0.5,0,0.4,-1.441312067101925,0.17904130220413209,-5.863016981567879,0,0.8,0.2,0,0.6,0.4,0.15151515,33,"19990"
2021,"Bryse Wilson","ATL","AAA",23,6,12,0.14285714,0,0.25,0,0.25,-2.0917528831307197,0.1290229388645717,-34.630611575535305,0,0.66666667,0.33333333,0.44444444,0.22222222,0.33333333,0.09677419,31,"19990"
2019,"Santiago Espinal","TOR","AAA",24,28,112,0.31730769,0.0625,0.20535714,0.11538462,0.39240506,0.7409426965548432,0.3481243972305779,104.85906650230359,0.35,0.35,0.3,0.51851852,0.2345679,0.24691358,0.09069767,430,"19997"
2021,"Keston Hiura","MIL","AAA",24,20,89,0.40277778,0.14606742,0.29213483,0.31944444,0.57142857,13.852627152622063,0.5171270176266016,220.21449240233477,0.39130435,0.2826087,0.32608696,0.42553191,0.29787234,0.27659574,0.14166667,360,"20003"
2019,"Hunter Owen","PIT","AAA",25,42,138,0.19166667,0.07246377,0.32608696,0.13333333,0.26760563,-6.962704684997399,0.28411266034927923,62.94173068697426,0.25333333,0.36,0.38666667,0.6,0.2,0.2,0.16570328,519,"20034"
2021,"Hunter Owen","PIT","AAA",27,57,203,0.22162162,0.06896552,0.38916256,0.18918919,0.31958763,-5.371517547050383,0.3029287076822602,79.56307038231378,0.18446602,0.34951456,0.46601942,0.51401869,0.25233645,0.23364486,0.19805589,823,"20034"
2021,"Isaac Paredes","DET","AAA",22,44,196,0.26060606,0.13265306,0.14795918,0.15151515,0.28148148,1.4453117240395135,0.34272559899456645,105.69534638629617,0.16666667,0.48550725,0.34782609,0.42142857,0.27142857,0.30714286,0.04156479,818,"20036"
2019,"Luis Robert","CHW","AAA",21,47,223,0.2970297,0.04932735,0.24663677,0.33663367,0.32352941,10.904969513134812,0.39555352979711356,135.917478194958,0.22666667,0.28,0.49333333,0.4248366,0.28104575,0.29411765,0.21132075,795,"20043"
2007,"Yamid Haad","CLE","AAA",29,35,125,0.30088496,0.072,0.176,0.08849557,0.35164835,0.47220898239790804,0.3343443274497986,103.26339259801006,0.24175824,0.48351648,0.27472527,0.49473684,0.26315789,0.24210526,0.09787234,470,"2006"
2008,"Yamid Haad","CLE","AAA",30,40,120,0.16666667,0.06666667,0.23333333,0.05555555,0.20987654,-10.960245065324006,0.2150198350350062,23.284569575905397,0.13924051,0.41772152,0.44303797,0.54878049,0.26829268,0.18292683,0.12155963,436,"2006"
2009,"David Newhan","PHI","AAA",35,108,401,0.2752809,0.08229426,0.18204489,0.12640449,0.32280702,1.2974408631255223,0.32977669953104843,102.82004544678746,0.23943662,0.44014085,0.32042254,0.47586207,0.24137931,0.28275862,0.1,1410,"2009"
2006,"Lou Merloni","CLE","AAA",35,91,374,0.28484848,0.07754011,0.13101604,0.13030304,0.31636364,8.37765947435361,0.352127605660498,120.07759009771691,,,,,,,,,"201"
2009,"Robinson Cancel","NYM","AAA",33,77,282,0.24806202,0.06382979,0.10283688,0.08527131,0.27074236,-8.442981388364196,0.2875607408930324,73.9048599788892,0.16964286,0.45982143,0.37053571,0.36051502,0.2832618,0.35622318,0.0639481,1079,"2011"
2021,"Kyle Muller","ATL","AAA",23,6,12,0.33333333,0,0.5,0,0.66666667,-0.33665916541972457,0.301053524017334,78.33174764643823,0.5,0.5,0,0.66666667,0.16666667,0.16666667,0.28205128,39,"20167"
2019,"Brendan McKay","TBR","AAA",23,20,78,0.23880597,0.12820513,0.30769231,0.25373134,0.28947368,1.3045486913020243,0.3594634968500871,112.28434301801241,0.13953488,0.53488372,0.3255814,0.48837209,0.23255814,0.27906977,0.10662824,347,"20186"
2021,"Brendan McKay","TBR","AAA",25,6,25,0.09090909,0.12,0.32,0,0.14285714,-3.7258850484918926,0.15875451564788817,-15.107635159159624,0.14285714,0.5,0.35714286,0.5,0.14285714,0.35714286,0.19791667,96,"20186"
2012,"Brad Emaus","NYM","AAA",26,73,232,0.21182266,0.09913793,0.12931034,0.10344828,0.22941176,-7.8063058911941905,0.2825238586522409,70.48067035644745,0.15204678,0.44444444,0.40350877,0.49431818,0.19886364,0.30681818,0.06504065,861,"2020"
2007,"Marty McLeary","PIT","AAA",32,9,17,0.14285714,0.05882353,0.52941176,0.28571429,0.25,-0.7364215070869311,0.27458858489990234,62.57837561418241,0.2,0.4,0.4,0.16666667,0.66666667,0.16666667,0.08823529,68,"2022"
2006,"Andy Tracy","BAL","AAA",32,132,534,0.23736264,0.12921348,0.20037453,0.2,0.26268657,8.606355199855445,0.34400396805369493,114.4456966659504,,,,,,,,,"2024"
2008,"Andy Tracy","PHI","AAA",34,124,507,0.28837209,0.12820513,0.18934911,0.23255814,0.32075472,25.574122607404593,0.39089705106957817,142.36785634313142,0.17751479,0.38461538,0.43786982,0.44606414,0.27113703,0.28279883,0.09955423,2019,"2024"
2009,"Andy Tracy","PHI","AAA",35,129,540,0.25386313,0.13703704,0.2037037,0.22737307,0.27469136,19.576251359626156,0.37179114272661296,131.5972059454296,0.18604651,0.36046512,0.45348837,0.51575931,0.29799427,0.18624642,0.1150775,2129,"2024"
2010,"Andy Tracy","PHI","AAA",36,125,501,0.27529412,0.13572854,0.22754491,0.21647059,0.32432432,19.61014534660203,0.3763774333585436,132.8948308997983,0.23642173,0.38658147,0.37699681,0.52050473,0.2681388,0.21135647,0.10612043,2026,"2024"
2021,"Mario Feliciano","MIL","AAA",22,12,41,0.11428571,0.07317073,0.19512195,0.08571429,0.10714286,-5.180269517870225,0.1854397276552712,2.41497282369254,0.20689655,0.48275862,0.31034483,0.17241379,0.44827586,0.37931034,0.1025641,156,"20263"
2021,"Jonathan Arauz","BOS","AAA",22,55,213,0.22404372,0.12206573,0.17840376,0.13114754,0.24475524,-5.810199787084046,0.3019674395171689,78.93186216037313,0.13422819,0.41610738,0.44966443,0.40939597,0.2885906,0.30201342,0.0764774,863,"20275"
2021,"Ben Rortvedt","MIN","AAA",23,8,36,0.35294118,0.02777778,0.30555556,0.20588235,0.5,2.3568819751562913,0.41105767918957603,150.5650012939917,0.18181818,0.5,0.31818182,0.30434783,0.2173913,0.47826087,0.18796992,133,"20287"
2021,"Alec Bettinger","MIL","AAA",25,8,13,0.16666667,0.07692308,0.46153846,0,0.33333333,-1.5435188030490927,0.19439756870269775,8.297059763954808,0.16666667,0.5,0.33333333,0.16666667,0.33333333,0.5,0.17021277,47,"20312"
2011,"Paul Phillips","CLE","AAA",34,78,291,0.23684211,0.05498282,0.08934708,0.06766917,0.24896266,-14.268246637384033,0.2657364654624088,57.42428976164471,0.16736402,0.41004184,0.42259414,0.43319838,0.21862348,0.34817814,0.06389452,986,"2032"
2008,"Paul Phillips","CHW","AAA",31,73,274,0.2687747,0.0620438,0.11678832,0.08300396,0.30136986,-5.656151061723194,0.3027150196057779,82.66139533992731,0.18721461,0.46118721,0.35159817,0.35874439,0.26008969,0.38116592,0.07958478,867,"2032"
2021,"Luis Gonzalez","CHW","AAA",25,40,163,0.24087591,0.13496933,0.25153374,0.18248175,0.28888889,1.712233448592493,0.3464076923735348,108.11316037323645,0.18947368,0.47368421,0.33684211,0.43298969,0.22680412,0.34020619,0.09836066,671,"20332"
2006,"Carlos Maldonado","PIT","AAA",27,103,384,0.2827381,0.09375,0.17447917,0.10714285,0.33333333,3.856319497193672,0.3361506934495682,109.00123843164893,,,,,,,,,"2034"
2007,"Carlos Maldonado","PIT","AAA",28,46,164,0.2189781,0.12195122,0.16463415,0.05109489,0.26363636,-5.4316673375053135,0.2875289753079414,71.38890964928065,0.21100917,0.52293578,0.26605505,0.57391304,0.20869565,0.2173913,0.06984668,587,"2034"
2008,"Carlos Maldonado","PIT","AAA",29,46,142,0.248,0.08450704,0.16197183,0.144,0.28,-1.4949588814516448,0.3152628515077674,91.15730571639041,0.18,0.49,0.33,0.47663551,0.19626168,0.3271028,0.06818182,572,"2034"
2009,"Carlos Maldonado","BOS","AAA",30,24,92,0.225,0.10869565,0.15217391,0.1,0.24242424,-2.9281818631912295,0.2851577027813419,72.25893519291532,0.13235294,0.48529412,0.38235294,0.42647059,0.22058824,0.35294118,0.05111821,313,"2034"
2010,"Carlos Maldonado","WSN","AAA",31,63,218,0.22340426,0.08715596,0.20642202,0.09042553,0.26712329,-9.373896042562745,0.275433662048606,63.863323264535566,0.1369863,0.42465753,0.43835616,0.45033113,0.25165563,0.29801325,0.09114249,779,"2034"
2011,"Carlos Maldonado","WSN","AAA",32,38,134,0.23423423,0.15671642,0.23880597,0.10810811,0.32051282,0.24424733286200379,0.3297962420865109,101.58273903793835,0.15584416,0.38961039,0.45454545,0.4556962,0.18987342,0.35443038,0.10131332,533,"2034"
2012,"Carlos Maldonado","WSN","AAA",33,51,187,0.21019108,0.14438503,0.22459893,0.15923567,0.24770642,-0.3966245150644334,0.3230198812873467,98.13925501085323,0.14414414,0.36936937,0.48648649,0.46902655,0.26548673,0.26548673,0.0877193,741,"2034"
2013,"Carlos Maldonado","WSN","AAA",34,14,46,0.09756098,0.06521739,0.39130435,0,0.17391304,-6.861888017852807,0.13238019293004816,-32.541862317733006,0.08695652,0.47826087,0.43478261,0.47826087,0.13043478,0.39130435,0.18333333,180,"2034"
2019,"Ernie Clement","CLE","AAA",23,3,13,0.54545455,0.15384615,0.07692308,0.09090909,0.6,2.4261705585202207,0.5500335097312927,237.07688287810353,0.4,0.4,0.2,0.4,0.5,0.1,0.02222222,45,"20352"
