Season,Name,Team,Level,Age,G,PA,AVG,BB%,K%,ISO,BABIP,wRAA,wOBA,wRC+,LD%,GB%,FB%,Pull%,Cent%,Oppo%,SwStr%,Pitches,PlayerId
2010,"Mike Minor","ATL","AA",22,9,17,0,0,0.58823529,0,0,-4.482654406328876,0,-100,0.16666667,0.5,0.33333333,0.14285714,0.28571429,0.57142857,0.18333333,60,"10021"
2006,"Michael Coleman","TBD","AA",30,121,485,0.23908046,0.08453608,0.19175258,0.18850575,0.26605505,6.163739650580902,0.3360984550168117,111.98996130470127,,,,,,,,,"1002429"
2012,"Christian Bethancourt","ATL","AA",20,71,288,0.24253731,0.03819444,0.15625,0.04850747,0.28125,-14.419913247215366,0.2654954052307236,55.675302694376136,0.18018018,0.48648649,0.33333333,0.39130435,0.26521739,0.34347826,0.13536585,820,"10028"
2013,"Christian Bethancourt","ATL","AA",21,90,388,0.27653631,0.04123711,0.14690722,0.15921788,0.29391892,4.8296975068336865,0.33487212938788047,111.67135471300458,0.16776316,0.42434211,0.40789474,0.514377,0.28115016,0.20447284,0.14794304,1264,"10028"
2012,"Chris Owings","ARI","AA",20,69,310,0.26262626,0.03548387,0.22258065,0.11447812,0.32432432,-5.483047096226714,0.3081082755693726,84.3420139775644,0.13777778,0.43555556,0.42666667,0.37280702,0.27192982,0.35526316,0.12557287,1091,"10030"
2015,"Keyvius Sampson","CIN","AA",24,6,11,0,0.18181818,0.36363636,0,0,-1.614690040611527,0.13269741968675094,-31.72431104286648,0,1,0,0.6,0.2,0.2,0.05405405,37,"10039"
2011,"Brooks Raley","CHC","AA",23,20,39,0.13793103,0.1025641,0.28205128,0,0.22222222,-4.284713444325245,0.20002706123120856,10.17274516348438,0,0.92857143,0.07142857,0.16666667,0.25,0.58333333,0.06369427,157,"10061"
2010,"Dustin Ackley","SEA","AA",22,82,350,0.26297578,0.15714286,0.11714286,0.12110726,0.29959514,8.43212965046714,0.36478730934006826,120.18499971404823,0.12809917,0.54545455,0.32644628,0.332,0.224,0.444,0.03159341,1456,"10099"
2006,"Rob Sasser","CHW","AA",31,39,142,0.23333333,0.14084507,0.22535211,0.11666667,0.28735632,0.5329571483929666,0.32395444285701697,103.54094499951516,,,,,,,,,"1011453"
2012,"Donald Lutz","CIN","AA",23,40,165,0.24161074,0.07878788,0.19393939,0.147651,0.27678571,-0.3003327213497393,0.32898847948421134,98.38863351771522,0.26785714,0.375,0.35714286,0.43589744,0.20512821,0.35897436,0.13504823,622,"10154"
2013,"Donald Lutz","CIN","AA",24,65,255,0.24454148,0.0745098,0.21960784,0.17903931,0.29341317,3.193700333697714,0.33497649692444215,111.74321591783834,0.20359281,0.43113772,0.36526946,0.45977011,0.25287356,0.28735632,0.13805104,862,"10154"
2014,"Donald Lutz","CIN","AA",25,23,97,0.35955056,0.07216495,0.17525773,0.3258427,0.39393939,11.512144657704347,0.4802766752739747,203.7067413527032,0.23943662,0.38028169,0.38028169,0.375,0.22222222,0.40277778,0.13770492,305,"10154"
2016,"Donald Lutz","CIN","AA",27,45,161,0.21232877,0.05590062,0.32919255,0.06849315,0.31578947,-7.64270913959332,0.2557779673486948,56.54299653801501,0.2,0.38947368,0.41052632,0.35714286,0.2755102,0.36734694,0.19727891,588,"10154"
2014,"Ryan Weber","ATL","AA",23,21,22,0.11111111,0.04545455,0.31818182,0,0.18181818,-3.241721506256712,0.13493802986646952,-28.758380534569007,0,0.9,0.1,0.46153846,0.38461538,0.15384615,0.06818182,88,"10160"
2011,"Nick Franklin","SEA","AA",20,21,92,0.3253012,0.06521739,0.19565217,0.15662651,0.3968254,3.4683093188842187,0.382803811116165,130.82342879191262,0.27419355,0.46774194,0.25806452,0.44776119,0.31343284,0.23880597,0.12251656,302,"10166"
2012,"Nick Franklin","SEA","AA",21,57,239,0.32195122,0.10041841,0.15899582,0.1804878,0.37804878,13.875531772248651,0.40778322142103446,151.3957672729733,0.19018405,0.42944785,0.3803681,0.43502825,0.24293785,0.3220339,0.15861027,662,"10166"
2018,"Nick Franklin","MIL","AA",27,20,71,0.28813559,0.15492958,0.09859155,0.15254238,0.29411765,3.0559071378479534,0.3764288510595049,137.11027824446097,0.13207547,0.54716981,0.32075472,0.49056604,0.22641509,0.28301887,0.06551724,290,"10166"
2011,"Tyler Skaggs","ARI","AA",19,7,16,0.06666667,0.0625,0.5,0,0.14285714,-3.009381549920051,0.10313895344734192,-53.78296280783059,0.28571429,0.42857143,0.28571429,0.14285714,0.14285714,0.71428571,0.16949153,59,"10190"
2012,"Tyler Skaggs","ARI","AA",20,11,22,0.22222222,0.13636364,0.36363636,0.05555556,0.4,-0.5131121805664814,0.3006915535245623,79.35260519480518,0.1,0.7,0.2,0.18181818,0.09090909,0.72727273,0.1625,80,"10190"
2012,"Billy Hamilton","CIN","AA",21,50,213,0.28571429,0.16901408,0.20187793,0.09714285,0.37121212,6.7675787430736865,0.3731949278528656,128.12738338761096,0.14615385,0.53846154,0.31538462,0.38059701,0.24626866,0.37313433,0.07825086,869,"10199"
2015,"Billy Hamilton","CIN","AA",24,3,14,0.27272727,0.21428571,0.14285714,0,0.33333333,0.291649369296205,0.35728968041283743,118.69400955221961,0.22222222,0.55555556,0.22222222,0.44444444,0.22222222,0.33333333,0.08333333,60,"10199"
2012,"Tucker Barnhart","CIN","AA",21,41,142,0.2,0.07746479,0.15492958,0.09230769,0.22641509,-7.372794362612611,0.263058344523112,54.0358328551116,0.14150943,0.55660377,0.30188679,0.44036697,0.2293578,0.33027523,0.10211946,519,"10200"
2013,"Tucker Barnhart","CIN","AA",22,98,395,0.25958702,0.11392405,0.1443038,0.08849558,0.30035336,2.288641670064229,0.3258113910116083,105.43267554271047,0.22535211,0.43309859,0.3415493,0.45172414,0.2137931,0.33448276,0.08907186,1336,"10200"
2013,"Sean Burroughs","LAD","AA",32,57,195,0.2202381,0.12820513,0.12307692,0.07142857,0.25694444,-2.961827725874564,0.29723750561782997,85.7584176381491,0.18309859,0.55633803,0.26056338,0.4109589,0.19863014,0.39041096,0.06329114,711,"1021"
2013,"Aaron Northcraft","ATL","AA",23,17,34,0.17241379,0.05882353,0.44117647,0.03448276,0.35714286,-2.7353401408829483,0.20836518656822942,24.56628708039791,0.07692308,0.76923077,0.15384615,0.33333333,0.46666667,0.2,0.18382353,136,"10218"
2014,"Aaron Northcraft","ATL","AA",24,9,16,0.14285714,0.0625,0.0625,0,0.15384615,-1.914095632453708,0.17092150449752808,-4.536061581050577,0.07692308,0.76923077,0.15384615,0.21428571,0.35714286,0.42857143,0.01666667,60,"10218"
2013,"Ariel Pena","MIL","AA",24,18,31,0,0,0.51612903,0,0,-7.2373112650471265,0,-100,0,1,0,0.15384615,0.61538462,0.23076923,0.18867925,106,"10240"
2017,"Francisco Arcia","LAA","AA",27,28,95,0.2375,0.09473684,0.17894737,0.0375,0.3015873,-0.8017603816065233,0.30731165218860546,92.09140558815481,0.14754098,0.50819672,0.3442623,0.36507937,0.33333333,0.3015873,0.11076923,325,"10286"
2018,"Francisco Arcia","LAA","AA",28,4,15,0.2,0,0.13333333,0,0.23076923,-1.5885373693710267,0.18337615728378295,8.689949453930167,0.15384615,0.61538462,0.23076923,0.46153846,0.23076923,0.30769231,0.18181818,44,"10286"
2016,"Francisco Arcia","MIA","AA",26,75,284,0.232,0.08802817,0.21126761,0.064,0.3,-5.689246098718132,0.2930032375444297,81.66104008884841,0.19473684,0.5,0.30526316,0.47668394,0.24352332,0.27979275,0.08948339,1084,"10286"
2015,"Adrian Nieto","CHW","AA",25,81,315,0.20703125,0.16507937,0.24444444,0.109375,0.27428571,-1.6584216279633084,0.32232312117853473,95.27552175567415,0.21142857,0.39428571,0.39428571,0.3989071,0.27322404,0.32786885,0.09790732,1338,"10294"
2019,"Adrian Nieto","MIA","AA",29,18,65,0.16949153,0.06153846,0.18461538,0.10169491,0.17391304,-4.634621201748971,0.22069481535563393,35.43455880634204,0.125,0.52083333,0.35416667,0.44897959,0.24489796,0.30612245,0.09663866,238,"10294"
2017,"Adrian Nieto","CIN","AA",27,41,134,0.25,0.06716418,0.29104478,0.13709677,0.34146341,0.06109239577437132,0.3193523852682825,100.42722895113154,0.29761905,0.42857143,0.27380952,0.44186047,0.27906977,0.27906977,0.13688213,526,"10294"
2013,"Marcell Ozuna","MIA","AA",22,10,47,0.33333333,0.06382979,0.19148936,0.47619048,0.31034483,6.750251051142136,0.5135019836218461,234.66512238656253,0.08823529,0.41176471,0.5,0.55882353,0.26470588,0.17647059,0.11309524,168,"10324"
2012,"Scooter Gennett","MIL","AA",22,133,573,0.29268293,0.04886562,0.12390925,0.09193245,0.32826087,-0.6776032914539221,0.32982758621198943,98.9531209627015,0.19298246,0.4627193,0.34429825,0.35531915,0.24893617,0.39574468,0.07244094,1905,"10339"
2016,"Domingo Santana","MIL","AA",23,3,10,0.33333333,0.4,0.1,0.5,0.25,2.084475163685146,0.6029868245124816,290.82490099748424,0,0.4,0.6,0.2,0.2,0.6,0.06122449,49,"10348"
2013,"Carlos Contreras","CIN","AA",22,6,11,0.33333333,0,0.18181818,0,0.42857143,-0.0782414431269396,0.30823516845703125,93.3307464294226,0.16666667,0.66666667,0.16666667,0.55555556,0.22222222,0.22222222,0.14285714,35,"10386"
2008,"Mark Kotsay","ATL","AA",32,5,19,0.33333333,0.05263158,0.21052632,0.05555556,0.42857143,0.1643474530122468,0.3503435912885164,107.02947736756725,0.35714286,0.5,0.14285714,0.71428571,0.07142857,0.21428571,0.41935484,31,"1042"
2007,"Danny Dorn","CIN","AA",22,26,109,0.31111111,0.13761468,0.21100917,0.35555556,0.33333333,12.051389803717413,0.47114980002062035,192.64320802813316,0.13432836,0.3880597,0.47761194,0.47761194,0.2238806,0.29850746,0.3,200,"1050"
2008,"Danny Dorn","CIN","AA",23,98,388,0.27678571,0.10824742,0.21649485,0.26190477,0.30901288,18.93623008189258,0.39996515233795366,139.6620772595356,0.18875502,0.30522088,0.5060241,0.49212598,0.23622047,0.27165354,0.29437229,693,"1050"
2012,"Derek Dietrich","TBR","AA",22,34,146,0.27067669,0.04794521,0.24657534,0.15789474,0.34042553,1.659376634638441,0.3463402879649195,110.06161588207122,0.2371134,0.40206186,0.36082474,0.43,0.26,0.31,0.15158371,442,"10542"
2013,"Derek Dietrich","MIA","AA",23,63,257,0.2706422,0.11284047,0.23346304,0.23853211,0.32653061,16.406979462918997,0.40485722270666386,159.85887826653388,0.17307692,0.33333333,0.49358974,0.51265823,0.21518987,0.2721519,0.10337769,977,"10542"
2016,"Derek Dietrich","MIA","AA",26,5,22,0.16666667,0.09090909,0.31818182,0,0.27272727,-0.9621055573694961,0.2608496221629056,59.965135472892,0.09090909,0.54545455,0.36363636,0.36363636,0.27272727,0.36363636,0.12941176,85,"10542"
2013,"Jimmy Nelson","MIL","AA",24,7,13,0,0,0.84615385,0,0,-3.035001498245569,0,-100,0,1,0,0.5,0,0.5,0.23636364,55,"10547"
2012,"Joey Terdoslavich","ATL","AA",23,78,333,0.31543624,0.08108108,0.18618619,0.16442953,0.37711864,14.256410314479606,0.3877221619760668,137.9002060828092,0.21610169,0.40677966,0.37711864,0.4439834,0.23236515,0.32365145,0.11885895,1262,"10593"
2016,"David Freitas","CHC","AA",27,66,272,0.28629032,0.07720588,0.17279412,0.13709678,0.34010152,7.0883071159442785,0.3555378874142965,123.85678643557073,0.18367347,0.45918367,0.35714286,0.45771144,0.18905473,0.35323383,0.08639523,1007,"10619"
2008,"Ryan Tucker","FLA","AA",21,19,26,0.08333333,0,0.53846154,0.04166667,0.2,-5.198848765683686,0.09255817532539368,-62.49780390293203,0,0.7,0.3,0.18181818,0.18181818,0.63636364,0.52727273,55,"1062"
2015,"Rob Brantly","CHW","AA",25,30,121,0.32478632,0.02479339,0.11570248,0.17094018,0.34343434,5.202004734838203,0.3869808242340718,138.57934298133588,0.25242718,0.30097087,0.44660194,0.47572816,0.27184466,0.25242718,0.09711286,381,"10655"
2012,"Tyler Thornburg","MIL","AA",23,9,21,0.27777778,0,0.14285714,0.22222222,0.28571429,0.6438640213536766,0.3717309644347743,127.14253969362707,0.13333333,0.46666667,0.4,0.5,0.1875,0.3125,0.06451613,62,"10688"
2015,"Mike Olt","CHC","AA",26,3,12,0.44444444,0.25,0.33333333,0.44444445,0.8,2.653009528930842,0.6256018877029419,298.39330767255956,0.4,0,0.6,0.2,0.6,0.2,0.05660377,53,"10698"
2011,"Ryan LaMarre","CIN","AA",22,5,19,0.26666667,0.15789474,0.15789474,0.06666666,0.33333333,0.49844077135092263,0.36860254250074687,121.44919072323273,0.16666667,0.33333333,0.5,0.66666667,0.16666667,0.16666667,0.11290323,62,"10700"
2012,"Ryan LaMarre","CIN","AA",23,133,558,0.26348548,0.10752688,0.21326165,0.08921162,0.33888889,2.6194609677251006,0.33756131471709655,104.15578767903841,0.19944598,0.42105263,0.37950139,0.41689373,0.26430518,0.31880109,0.1087886,2105,"10700"
2013,"Ryan LaMarre","CIN","AA",24,126,515,0.24611973,0.08543689,0.18058252,0.12638581,0.28774929,2.9128779703565977,0.32562352681723167,105.30332356413766,0.16338028,0.46478873,0.37183099,0.49591281,0.22615804,0.27792916,0.11123596,1780,"10700"
2013,"Arismendy Alcantara","CHC","AA",21,133,571,0.27125506,0.10858144,0.21891419,0.18016194,0.33240223,19.54181190332926,0.3645262735353099,132.08941378531404,0.18082192,0.45205479,0.36712329,0.46736292,0.26370757,0.2689295,0.12062257,2056,"10711"
2017,"Arismendy Alcantara","CIN","AA",25,17,68,0.16393443,0.10294118,0.27941176,0.14754098,0.23809524,-2.9034608905044026,0.2609403326230891,59.988449194351986,0.17073171,0.46341463,0.36585366,0.47619048,0.26190476,0.26190476,0.14285714,301,"10711"
2019,"Lane Adams","ATL","AA",29,18,44,0.07692308,0.11363636,0.36363636,0.02564102,0.13043478,-5.3543776248423685,0.15307012606750836,-10.193393130788223,0.13636364,0.45454545,0.40909091,0.43478261,0.17391304,0.39130435,0.15028902,173,"10767"
2016,"Lane Adams","CHC","AA",26,22,91,0.3253012,0.05494505,0.21978022,0.1807229,0.4,5.752861413301027,0.40595131913820903,157.87364559951808,0.25396825,0.34920635,0.3968254,0.546875,0.21875,0.234375,0.10888252,349,"10767"
2014,"Tyler Cravy","MIL","AA",24,9,13,0.08333333,0,0.15384615,0,0.1,-2.497728005654483,0.07680635650952657,-67.8897859308188,0,0.6,0.4,0.09090909,0.36363636,0.54545455,0.11428571,35,"10770"
2012,"Tyler Saladino","CHW","AA",22,112,509,0.23684211,0.14734774,0.17878193,0.08373205,0.2887538,-0.7403622820688573,0.3294696629164957,98.71233728181107,0.15902141,0.48623853,0.35474006,0.42089552,0.22985075,0.34925373,0.07768924,2008,"10807"
2013,"Tyler Saladino","CHW","AA",23,118,493,0.22877358,0.10344828,0.17444219,0.08490567,0.27138643,-6.879330426294319,0.29891907875053203,86.91624770018771,0.18397626,0.46587537,0.35014837,0.47008547,0.21937322,0.31054131,0.08263069,1779,"10807"
2012,"Todd Cunningham","ATL","AA",23,120,519,0.30901288,0.07321773,0.0982659,0.0944206,0.33975904,9.52276334883341,0.355529151637334,116.24318731399545,0.16058394,0.48175182,0.35766423,0.41981132,0.28066038,0.2995283,0.06723164,1770,"10822"
2014,"Rangel Ravelo","CHW","AA",22,133,551,0.30882353,0.10163339,0.13974592,0.16386555,0.34343434,26.282812642405514,0.38813496799799646,141.68144097678953,0.22556391,0.40350877,0.37092732,0.46585366,0.23170732,0.30243902,0.08250988,2024,"10839"
2012,"Andrelton Simmons","ATL","AA",22,44,203,0.29310345,0.09852217,0.09852217,0.12643678,0.31372549,5.366615219576797,0.3661728456164851,123.40345837440785,0.17307692,0.44871795,0.37820513,0.57407407,0.20987654,0.21604938,0.06845238,672,"10847"
2017,"Ryan Strausborger","MIN","AA",29,30,119,0.26530612,0.14285714,0.28571429,0.1122449,0.390625,3.622140514421396,0.35993563778260174,128.52309505960272,0.22222222,0.3968254,0.38095238,0.49230769,0.35384615,0.15384615,0.10775862,464,"10937"
2013,"Josh A. Smith","CIN","AA",25,22,41,0.02777778,0,0.41463415,0,0.05263158,-8.79856941840497,0.025686264038085938,-100,0.25,0.4375,0.3125,0.36363636,0.18181818,0.45454545,0.16058394,137,"10946"
2012,"Phil Gosselin","ATL","AA",23,128,547,0.24173554,0.08409506,0.16453382,0.07851239,0.28860759,-12.0538650350251,0.3023851312614455,80.49191600942622,0.1443299,0.48969072,0.36597938,0.40149626,0.26932668,0.32917706,0.07776127,2019,"10953"
2013,"Phil Gosselin","ATL","AA",24,59,241,0.24311927,0.04979253,0.12863071,0.06880734,0.27513228,-6.438662134812664,0.28153958401096524,74.9497735212279,0.17934783,0.47826087,0.3423913,0.43005181,0.23834197,0.33160622,0.05889724,798,"10953"
2017,"Colin Walsh","ARI","AA",27,68,311,0.27272727,0.20900322,0.22508039,0.20661157,0.33333333,21.328678898306485,0.4115648354253461,164.2660908617881,0.17058824,0.34705882,0.48235294,0.45454545,0.27840909,0.26704545,0.07890961,1394,"10961"
2014,"Tim Adleman","CIN","AA",26,19,10,0.11111111,0,0.5,0,0.25,-1.2229764185835723,0.16745989322662352,-6.866249345201962,0,1,0,0.25,0.25,0.5,0.15909091,44,"10968"
2015,"Tim Adleman","CIN","AA",27,17,32,0,0.0625,0.40625,0,0,-6.664366618772456,0.05033350401911242,-86.88668321147478,0.08333333,0.58333333,0.33333333,0.41176471,0.29411765,0.29411765,0.15686275,102,"10968"
2012,"Evan Gattis","ATL","AA",25,49,207,0.25824176,0.09661836,0.14009662,0.26373626,0.26206897,9.002687698719976,0.3886159560055409,138.50148300187027,0.0974026,0.48701299,0.41558442,0.48051948,0.25974026,0.25974026,0.10465116,688,"11003"
2013,"Kevin Kiermaier","TBR","AA",23,97,417,0.30727763,0.07434053,0.14628297,0.12668463,0.3538961,15.113458914395242,0.3672763260399423,133.98293444173146,0.16721311,0.56393443,0.26885246,0.4556962,0.25,0.2943038,0.06874557,1411,"11038"
2012,"Mike Bolsinger","ARI","AA",24,10,19,0.14285714,0.10526316,0.52631579,0.21428572,0.33333333,-0.6651471045705635,0.2853154167532921,69.0087051014797,0,0.66666667,0.33333333,0.5,0.33333333,0.16666667,0.22727273,66,"11137"
2013,"Mike Bolsinger","ARI","AA",25,9,15,0.08333333,0.13333333,0.46666667,0,0.2,-1.6514185742457306,0.16799768379756383,-3.228346009510801,0,0.8,0.2,0.16666667,0.33333333,0.5,0.27906977,43,"11137"
2012,"Elliot Soto","CHC","AA",22,82,244,0.22009569,0.11065574,0.18442623,0.06220096,0.27710843,-8.422029554609583,0.28596184667683044,69.44357418764125,0.17177914,0.47852761,0.34969325,0.32748538,0.29239766,0.38011696,0.07226107,858,"11155"
2013,"Elliot Soto","CHC","AA",23,45,136,0.19008264,0.09558824,0.19117647,0.06611571,0.22580645,-6.784606469791896,0.2499868493331106,53.22445926692363,0.18085106,0.4893617,0.32978723,0.41666667,0.26041667,0.32291667,0.08091286,482,"11155"
2014,"Elliot Soto","CHC","AA",24,40,157,0.24626866,0.13375796,0.13375796,0.05970149,0.2920354,-1.4846636337679338,0.3139396140652318,91.7367498024302,0.19266055,0.49541284,0.31192661,0.39130435,0.23478261,0.37391304,0.04934211,608,"11155"
2015,"Elliot Soto","CHC","AA",25,88,372,0.2745098,0.14784946,0.15591398,0.03921569,0.33870968,4.312464582617888,0.3449099930849942,110.40284327905266,0.2122449,0.55102041,0.23673469,0.41796875,0.24609375,0.3359375,0.0548579,1513,"11155"
2015,"Elliot Soto","MIA","AA",25,32,125,0.2037037,0.112,0.192,0.02777778,0.25882353,-6.0720687964938564,0.26429093460882863,56.409070988156614,0.21686747,0.57831325,0.20481928,0.54651163,0.11627907,0.3372093,0.05465587,494,"11155"
2012,"Eric Jokisch","CHC","AA",22,12,24,0.1,0,0.33333333,0,0.16666667,-4.341956271814202,0.09330934286117554,-60.15843715252712,0.27272727,0.54545455,0.18181818,0.33333333,0.26666667,0.4,0.07142857,84,"11157"
2013,"Eric Jokisch","CHC","AA",23,18,35,0.21428571,0.11428571,0.34285714,0.03571429,0.375,-0.7262228246506645,0.28966556534622656,80.54483524679897,0.2,0.66666667,0.13333333,0.35294118,0.17647059,0.47058824,0.0661157,121,"11157"
2019,"Brett Nicholas","CHW","AA",30,4,14,0.07142857,0,0.28571429,0.07142857,0.1,-2.3137638670687135,0.09458501849855695,-49.654656543389045,0.1,0.5,0.4,0.6,0.2,0.2,0.12068966,58,"11192"
2011,"Adam Eaton","ARI","AA",22,56,255,0.30188679,0.11764706,0.1372549,0.12735849,0.34482759,10.329880641738658,0.3862847638320163,133.12120093804194,0.1734104,0.57803468,0.24855491,0.34254144,0.27071823,0.38674033,0.08105148,913,"11205"
2012,"Adam Eaton","ARI","AA",23,11,51,0.3,0.11764706,0.15686275,0.025,0.375,2.1856224409403517,0.3877791411736432,137.9385373708236,0.15625,0.5625,0.28125,0.46875,0.15625,0.375,0.06735751,193,"11205"
2013,"Mike Freeman","ARI","AA",25,131,536,0.24669604,0.12126866,0.15671642,0.05066079,0.29679144,-3.7087939100309137,0.3084986259446027,93.51214740048191,0.21727019,0.54317549,0.23955432,0.36052632,0.23947368,0.4,0.09207709,1868,"11241"
2014,"Mike Freeman","ARI","AA",26,52,221,0.21428571,0.09049774,0.18552036,0.14285715,0.24503311,-4.477949395363723,0.29991260402278813,82.29445122798924,0.17532468,0.46103896,0.36363636,0.47468354,0.18987342,0.33544304,0.08592777,803,"11241"
2013,"Jabari Blash","SEA","AA",23,29,120,0.30927835,0.16666667,0.23333333,0.30927835,0.35,13.798197366244974,0.4745044307548459,207.8137543566765,0.21212121,0.43939394,0.34848485,0.46376812,0.2173913,0.31884058,0.16142558,477,"11247"
2014,"Jabari Blash","SEA","AA",24,37,163,0.23622047,0.17177914,0.21472393,0.21259843,0.26966292,6.569878436283736,0.3785365168352305,135.22023210499228,0.21111111,0.35555556,0.43333333,0.48421053,0.21052632,0.30526316,0.1326053,641,"11247"
2015,"Jabari Blash","SEA","AA",25,60,248,0.27751196,0.125,0.24193548,0.23923445,0.34042553,15.323049145766435,0.4121633462848202,155.44507407543645,0.18055556,0.42361111,0.39583333,0.44370861,0.27152318,0.28476821,0.14141414,990,"11247"
2013,"Rob Rasmussen","LAD","AA",24,12,19,0.06666667,0.10526316,0.36842105,0,0.125,-2.505439430087993,0.1383510337156408,-23.6412451193057,0.125,0.75,0.125,0.4,0.3,0.3,0.203125,64,"11250"
2012,"Andy Wilkins","CHW","AA",23,116,502,0.23908046,0.12549801,0.187251,0.1862069,0.26605505,7.234888420084963,0.3503493677377701,112.75862106961763,0.16071429,0.33928571,0.5,0.40869565,0.26666667,0.32463768,0.10157068,1910,"11251"
2013,"Andy Wilkins","CHW","AA",24,67,285,0.28806584,0.13333333,0.20350877,0.18930042,0.33898305,15.882973093640608,0.39381236743590015,152.25405560692894,0.15135135,0.37297297,0.47567568,0.45454545,0.24064171,0.30481283,0.09090909,1133,"11251"
2019,"Andy Wilkins","ATL","AA",30,37,133,0.20353982,0.12781955,0.33082707,0.14159292,0.28358209,-0.9690393066938662,0.30660825205924813,93.4023543249904,0.22857143,0.24285714,0.52857143,0.50704225,0.23943662,0.25352113,0.13666667,600,"11251"
2017,"Andy Wilkins","MIN","AA",28,61,274,0.25431034,0.1350365,0.25547445,0.21982759,0.30718954,11.963997165210879,0.3778381295256562,140.91702555700178,0.24390244,0.28658537,0.4695122,0.4969697,0.24848485,0.25454545,0.11052632,1140,"11251"
2018,"Andy Wilkins","MIN","AA",29,40,159,0.22058824,0.13207547,0.25157233,0.31617647,0.21428571,7.736696221304407,0.3837099882620799,141.95375395690004,0.15789474,0.30526316,0.53684211,0.58333333,0.22916667,0.1875,0.11206897,696,"11251"
2012,"Matt Szczur","CHC","AA",22,35,158,0.20979021,0.08860759,0.1835443,0.14685315,0.25,-3.914310596272275,0.2987823286388494,78.06822331349903,0.09821429,0.4375,0.46428571,0.44736842,0.23684211,0.31578947,0.05882353,595,"11255"
2013,"Matt Szczur","CHC","AA",23,128,574,0.28125,0.08710801,0.13066202,0.0859375,0.32265446,7.253829782588009,0.3351304030042605,111.84918638232706,0.15704388,0.58198614,0.26096998,0.44144144,0.22522523,0.33333333,0.0564833,2036,"11255"
2012,"Zach Neal","MIA","AA",23,17,17,0.07692308,0.17647059,0.23529412,0.07692307,0.11111111,-1.4427468734166884,0.21970264613628387,24.869403129561267,0.125,0.875,0,0.44444444,0.11111111,0.44444444,0.02985075,67,"11294"
2013,"Jake Marisnick","MIA","AA",22,67,298,0.29433962,0.05704698,0.22818792,0.20754717,0.35106383,15.979494964842754,0.39094275719410665,150.27821468769193,0.18367347,0.41326531,0.40306122,0.43349754,0.22167488,0.34482759,0.10795455,1056,"11339"
2011,"Yasmani Grandal","CIN","AA",22,45,172,0.30128205,0.0755814,0.22674419,0.17307692,0.37719298,5.081211624114529,0.37270018719790277,124.15404040618986,0.20338983,0.44915254,0.34745763,0.41525424,0.22881356,0.3559322,0.12769486,603,"11368"
2017,"Michael Choice","MIL","AA",27,48,195,0.2716763,0.09230769,0.25128205,0.23121387,0.32758621,9.482152163868044,0.38455484331268625,145.56701981713988,0.175,0.425,0.4,0.46825397,0.21428571,0.31746032,0.08043217,833,"11376"
2015,"Tyrell Jenkins","ATL","AA",22,10,18,0.125,0,0.33333333,0,0.2,-2.850555156621202,0.11718950420618057,-42.11057544475017,0.11111111,0.44444444,0.44444444,0.16666667,0.41666667,0.41666667,0.14516129,62,"11378"
2013,"Ronald Torreyes","CHC","AA",20,65,265,0.26339286,0.08301887,0.05660377,0.12053571,0.27014218,3.3225227288623724,0.3349948897957802,111.75588014215793,0.21327014,0.45023697,0.33649289,0.54504505,0.23423423,0.22072072,0.02866972,872,"11400"
2014,"Kyle Waldrop","CIN","AA",22,66,252,0.31465517,0.06746032,0.17460317,0.20258621,0.35714286,12.324326966621804,0.3897002944946289,142.73514237879638,0.24867725,0.38095238,0.37037037,0.42408377,0.27748691,0.29842932,0.1127733,869,"11402"
2015,"Kyle Waldrop","CIN","AA",23,67,259,0.2768595,0.04633205,0.23552124,0.15289257,0.34269663,1.8819729464511954,0.33911324610081756,106.52053253755342,0.25414365,0.36464088,0.38121547,0.34782609,0.25,0.40217391,0.14514286,875,"11402"
2010,"Josh Butler","MIL","AA",25,7,13,0,0.07692308,0.30769231,0,0,-2.8516457685630994,0.05619052281746498,-83.78571007255722,0,0.625,0.375,0.375,0.25,0.375,0.11290323,62,"1141"
2014,"A.J. Schugel","ARI","AA",25,20,38,0.05714286,0.02631579,0.28947368,0,0.08333333,-7.4646621827522655,0.0712172935406367,-71.6520703480912,0,0.75,0.25,0.42307692,0.15384615,0.42307692,0.06153846,130,"11432"
2015,"A.J. Schugel","ARI","AA",26,9,25,0.1875,0.16,0.08,0.1875,0.15384615,0.38439087068957384,0.3499787151813507,113.7975669566731,0.14285714,0.5,0.35714286,0.5,0.25,0.25,0.02380952,84,"11432"
2013,"Mark Canha","MIA","AA",24,128,504,0.27294118,0.10714286,0.20238095,0.17647058,0.32698413,22.17358945322485,0.3778326508994093,141.25138445989762,0.19873817,0.41009464,0.39116719,0.50598802,0.20658683,0.28742515,0.08817533,1962,"11445"
2012,"Zach Lee","LAD","AA",20,10,18,0,0.05555556,0.66666667,0,0,-3.978719929138297,0.040506753656599254,-95.68001942809396,0.2,0.6,0.2,0.4,0.2,0.4,0.17142857,70,"11468"
2013,"Zach Lee","LAD","AA",21,19,37,0.05714286,0.02702703,0.35135135,0,0.09090909,-6.7036603909013,0.07119561235109965,-69.88042685491797,0.0952381,0.71428571,0.19047619,0.31818182,0.22727273,0.45454545,0.16935484,124,"11468"
